epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24
550                 ,0.6732              ,0.67245             ,0.07797             ,0.0778              ,1997                ,148                 ,453                 ,2704                ,0.36132             ,0.19739             ,0.29474             ,-0.00332            ,0.10326             ,0.54512             ,-0.00341            ,0.19333             ,0.0984              ,0.49169             ,-0.14544            ,0.49017             ,0.43113             ,0.28881             ,0.5584              ,0.04431             ,0.72195             ,0.47172             ,0.48607             ,0.4768              ,0.1106              ,0.22033             ,0.53186             ,0.6731              ,0.58436             ,0.11406             ,0.38673             ,0.56298             ,0.12617             ,0.44367             ,0.15538             ,0.43855             ,0.18522             ,0.07735             ,0.50064             ,0.37641             ,-0.09089            ,0.43593             ,0.17788             ,0.1756              ,0.54827             ,0.33793             ,0.40687             ,0.37012             ,0.05136             ,0.3308              ,0.01221             ,0.50092             ,0.04113             ,0.60363             ,0.29851             ,0.67342             ,-0.09666            ,0.25281             ,0.31107             ,0.60924             ,0.23009             ,0.5597              ,0.42298             ,0.22299             ,0.90592             ,0.19202             ,0.32213             ,0.5415              ,0.03768             ,0.57208             ,0.63508             ,0.14648             ,0.41132             ,0.40301             ,0.16278             ,0.08586             
600                 ,0.68145             ,0.67972             ,0.07698             ,0.07693             ,1997                ,148                 ,442                 ,2694                ,0.33703             ,0.18057             ,0.28075             ,-0.00897            ,0.10246             ,0.52171             ,-0.00343            ,0.18678             ,0.08745             ,0.45872             ,-0.15617            ,0.46812             ,0.42713             ,0.28699             ,0.52293             ,0.0441              ,0.69425             ,0.47068             ,0.47375             ,0.47284             ,0.09201             ,0.1992              ,0.50468             ,0.64947             ,0.54941             ,0.11237             ,0.36052             ,0.56275             ,0.07933             ,0.41401             ,0.13572             ,0.39483             ,0.16153             ,0.06351             ,0.45922             ,0.36315             ,-0.10562            ,0.41767             ,0.15269             ,0.1617              ,0.5265              ,0.33974             ,0.37773             ,0.36745             ,0.02551             ,0.29685             ,0.00911             ,0.48334             ,0.04078             ,0.5992              ,0.29343             ,0.65893             ,-0.11706            ,0.24998             ,0.27554             ,0.59                ,0.23319             ,0.56248             ,0.40213             ,0.22489             ,0.89744             ,0.1884              ,0.32185             ,0.5338              ,0.04112             ,0.5724              ,0.61896             ,0.14931             ,0.4026              ,0.39445             ,0.16234             ,0.08651             
650                 ,0.69228             ,0.69052             ,0.07565             ,0.07562             ,1997                ,148                 ,432                 ,2659                ,0.31337             ,0.16468             ,0.26725             ,-0.01738            ,0.09143             ,0.49991             ,-0.00325            ,0.17587             ,0.07742             ,0.4268              ,-0.16814            ,0.44341             ,0.42391             ,0.28374             ,0.48877             ,0.04386             ,0.66494             ,0.46907             ,0.4611              ,0.46954             ,0.07593             ,0.17936             ,0.47792             ,0.62575             ,0.51553             ,0.11417             ,0.33552             ,0.56636             ,0.01204             ,0.39167             ,0.11786             ,0.35427             ,0.13973             ,0.04426             ,0.42433             ,0.34628             ,-0.11936            ,0.39996             ,0.12877             ,0.14836             ,0.5025              ,0.3405              ,0.35234             ,0.36654             ,0.00415             ,0.26427             ,0.00505             ,0.46562             ,0.04068             ,0.59427             ,0.28804             ,0.64729             ,-0.1297             ,0.2467              ,0.23934             ,0.56535             ,0.23762             ,0.56289             ,0.38012             ,0.22536             ,0.8885              ,0.1865              ,0.3222              ,0.53461             ,0.04173             ,0.57275             ,0.60187             ,0.15303             ,0.38641             ,0.387               ,0.16474             ,0.08717             
700                 ,0.70181             ,0.6993              ,0.07447             ,0.07454             ,1997                ,148                 ,422                 ,2658                ,0.29116             ,0.14869             ,0.25402             ,-0.02473            ,0.07647             ,0.47941             ,-0.00228            ,0.16207             ,0.0679              ,0.39638             ,-0.18089            ,0.41973             ,0.42114             ,0.2771              ,0.456               ,0.04279             ,0.63612             ,0.46808             ,0.44988             ,0.46506             ,0.06279             ,0.16025             ,0.45164             ,0.60179             ,0.48315             ,0.11943             ,0.31148             ,0.56836             ,-0.04333            ,0.37399             ,0.10157             ,0.31492             ,0.11932             ,0.02791             ,0.39157             ,0.3307              ,-0.13261            ,0.38246             ,0.10744             ,0.12849             ,0.47909             ,0.34241             ,0.32932             ,0.36732             ,-0.038              ,0.23162             ,0.00471             ,0.44754             ,0.04096             ,0.58839             ,0.28297             ,0.63568             ,-0.15085            ,0.24756             ,0.20853             ,0.53834             ,0.24384             ,0.5647              ,0.35915             ,0.22489             ,0.87955             ,0.18272             ,0.32435             ,0.53764             ,0.04279             ,0.57259             ,0.58463             ,0.15625             ,0.36962             ,0.38139             ,0.16642             ,0.08739             
750                 ,0.70894             ,0.70533             ,0.07358             ,0.07379             ,1997                ,148                 ,414                 ,2658                ,0.26966             ,0.13365             ,0.24051             ,-0.03059            ,0.05596             ,0.4596              ,-0.00103            ,0.14696             ,0.05846             ,0.36812             ,-0.19214            ,0.3968              ,0.41791             ,0.26861             ,0.4242              ,0.04383             ,0.60756             ,0.46698             ,0.43837             ,0.45931             ,0.05357             ,0.14183             ,0.42589             ,0.57789             ,0.45189             ,0.12639             ,0.28854             ,0.5693              ,-0.08486            ,0.35673             ,0.08696             ,0.27761             ,0.10127             ,0.01459             ,0.36381             ,0.31532             ,-0.14448            ,0.36536             ,0.08871             ,0.11143             ,0.45585             ,0.34436             ,0.3065              ,0.36711             ,-0.08557            ,0.20163             ,0.00707             ,0.42945             ,0.04099             ,0.58137             ,0.27694             ,0.62072             ,-0.17431            ,0.24765             ,0.1809              ,0.51128             ,0.25027             ,0.56593             ,0.33968             ,0.22428             ,0.86996             ,0.17864             ,0.3273              ,0.53929             ,0.04397             ,0.572               ,0.56655             ,0.15944             ,0.35146             ,0.37396             ,0.16842             ,0.08763             
800                 ,0.7158              ,0.71219             ,0.07271             ,0.07293             ,1997                ,151                 ,406                 ,2657                ,0.24895             ,0.11959             ,0.22697             ,-0.03427            ,0.02989             ,0.4411              ,-2e-05              ,0.13063             ,0.04953             ,0.34143             ,-0.20299            ,0.37486             ,0.41479             ,0.25847             ,0.3936              ,0.04479             ,0.57926             ,0.46592             ,0.42662             ,0.45323             ,0.04743             ,0.12524             ,0.4007              ,0.55418             ,0.42181             ,0.13497             ,0.26655             ,0.57036             ,-0.1114             ,0.33999             ,0.07383             ,0.24285             ,0.08503             ,0.00388             ,0.34326             ,0.30054             ,-0.15588            ,0.34922             ,0.07248             ,0.09433             ,0.43279             ,0.34634             ,0.28382             ,0.36924             ,-0.11115            ,0.17292             ,0.01063             ,0.41148             ,0.04071             ,0.57401             ,0.2708              ,0.60593             ,-0.19757            ,0.24728             ,0.15708             ,0.483               ,0.25704             ,0.56726             ,0.3243              ,0.22399             ,0.85998             ,0.17476             ,0.3312              ,0.54093             ,0.04477             ,0.57138             ,0.54883             ,0.1624              ,0.33416             ,0.36899             ,0.17071             ,0.08799             
850                 ,0.72181             ,0.71889             ,0.07193             ,0.07208             ,1997                ,154                 ,400                 ,2657                ,0.22912             ,0.10641             ,0.21355             ,-0.03656            ,0.01251             ,0.42312             ,0.00063             ,0.11392             ,0.04114             ,0.31616             ,-0.21175            ,0.35344             ,0.41051             ,0.24607             ,0.36423             ,0.04534             ,0.55146             ,0.46481             ,0.41515             ,0.4459              ,0.04279             ,0.10982             ,0.37611             ,0.53063             ,0.39292             ,0.1444              ,0.24561             ,0.56936             ,-0.14689            ,0.32186             ,0.06218             ,0.21158             ,0.07055             ,-0.00685            ,0.32436             ,0.28578             ,-0.16575            ,0.33297             ,0.05854             ,0.07655             ,0.41006             ,0.34818             ,0.26257             ,0.37249             ,-0.12007            ,0.14549             ,0.01665             ,0.39357             ,0.04031             ,0.56649             ,0.26413             ,0.59183             ,-0.21492            ,0.246               ,0.13695             ,0.45395             ,0.26376             ,0.56921             ,0.31195             ,0.22385             ,0.8498              ,0.16921             ,0.33559             ,0.54369             ,0.04538             ,0.57061             ,0.53131             ,0.16505             ,0.31825             ,0.36601             ,0.17325             ,0.08823             
900                 ,0.72673             ,0.72447             ,0.07129             ,0.07136             ,1997                ,157                 ,395                 ,2656                ,0.21023             ,0.09389             ,0.20054             ,-0.03906            ,0.00912             ,0.40579             ,0.00095             ,0.09818             ,0.03334             ,0.29231             ,-0.21909            ,0.33227             ,0.40474             ,0.23269             ,0.33609             ,0.04518             ,0.52424             ,0.46353             ,0.40368             ,0.43742             ,0.03816             ,0.09554             ,0.35214             ,0.50737             ,0.36522             ,0.15314             ,0.22566             ,0.56532             ,-0.17405            ,0.30269             ,0.05199             ,0.18449             ,0.05744             ,-0.01419            ,0.30761             ,0.2708              ,-0.17351            ,0.31616             ,0.04715             ,0.06015             ,0.38771             ,0.3499              ,0.24208             ,0.37318             ,-0.12141            ,0.11968             ,0.0234              ,0.37589             ,0.03994             ,0.55869             ,0.25793             ,0.57692             ,-0.22737            ,0.24447             ,0.11926             ,0.4255              ,0.27053             ,0.57052             ,0.30109             ,0.22345             ,0.83884             ,0.16235             ,0.3398              ,0.54563             ,0.04676             ,0.5695              ,0.51481             ,0.16722             ,0.30376             ,0.36443             ,0.1753              ,0.08849             
950                 ,0.73114             ,0.72936             ,0.07072             ,0.07072             ,1998                ,162                 ,390                 ,2656                ,0.19231             ,0.08192             ,0.1877              ,-0.04226            ,0.01024             ,0.38924             ,0.00099             ,0.08328             ,0.02646             ,0.26927             ,-0.22496            ,0.31162             ,0.39776             ,0.21882             ,0.30979             ,0.04241             ,0.49744             ,0.4623              ,0.39236             ,0.42736             ,0.03365             ,0.08232             ,0.32887             ,0.48434             ,0.33873             ,0.16064             ,0.20683             ,0.55898             ,-0.19362            ,0.28356             ,0.04135             ,0.16096             ,0.04508             ,-0.02082            ,0.29269             ,0.25564             ,-0.17983            ,0.29914             ,0.03728             ,0.04438             ,0.36566             ,0.35189             ,0.22207             ,0.3711              ,-0.12323            ,0.09564             ,0.03245             ,0.35832             ,0.03966             ,0.55057             ,0.25059             ,0.56176             ,-0.23646            ,0.24335             ,0.10552             ,0.39788             ,0.2779              ,0.57191             ,0.2917              ,0.22248             ,0.82725             ,0.15573             ,0.34452             ,0.5475              ,0.04827             ,0.56808             ,0.4988              ,0.16915             ,0.29157             ,0.36273             ,0.17684             ,0.08836             
1000                ,0.73698             ,0.73582             ,0.06994             ,0.06987             ,2001                ,168                 ,386                 ,2656                ,0.1754              ,0.0702              ,0.1752              ,-0.04506            ,0.01443             ,0.37423             ,0.00095             ,0.06948             ,0.02094             ,0.2473              ,-0.22903            ,0.29182             ,0.38906             ,0.2046              ,0.28506             ,0.03902             ,0.47112             ,0.46106             ,0.38093             ,0.41609             ,0.02858             ,0.07023             ,0.30631             ,0.46168             ,0.31346             ,0.16708             ,0.18931             ,0.55038             ,-0.21253            ,0.26498             ,0.03149             ,0.14242             ,0.03291             ,-0.02406            ,0.27945             ,0.2411              ,-0.18444            ,0.282               ,0.02974             ,0.02873             ,0.34401             ,0.35405             ,0.20229             ,0.36633             ,-0.12416            ,0.07264             ,0.04349             ,0.34103             ,0.03938             ,0.54245             ,0.24215             ,0.54756             ,-0.24029            ,0.24236             ,0.09589             ,0.37498             ,0.28462             ,0.5732              ,0.28423             ,0.22136             ,0.81496             ,0.14978             ,0.34901             ,0.54999             ,0.04985             ,0.5662              ,0.48435             ,0.17083             ,0.2821              ,0.36216             ,0.17768             ,0.08804             
1050                ,0.74238             ,0.74169             ,0.06922             ,0.06909             ,2003                ,175                 ,383                 ,2656                ,0.15948             ,0.05884             ,0.16306             ,-0.04743            ,0.01716             ,0.35929             ,0.00088             ,0.057               ,0.01652             ,0.22584             ,-0.23139            ,0.27262             ,0.37944             ,0.19039             ,0.26179             ,0.03352             ,0.44528             ,0.45919             ,0.36958             ,0.4048              ,0.02346             ,0.05943             ,0.2844              ,0.4395              ,0.2894              ,0.17329             ,0.17288             ,0.54157             ,-0.22679            ,0.2473              ,0.0238              ,0.12741             ,0.02109             ,-0.02525            ,0.26632             ,0.22713             ,-0.18777            ,0.26458             ,0.02405             ,0.01191             ,0.32274             ,0.35533             ,0.18318             ,0.35934             ,-0.12689            ,0.05023             ,0.05351             ,0.32412             ,0.03908             ,0.53462             ,0.23296             ,0.53415             ,-0.24036            ,0.24131             ,0.08723             ,0.35557             ,0.29041             ,0.574               ,0.27828             ,0.22044             ,0.80234             ,0.14597             ,0.35321             ,0.55278             ,0.05142             ,0.56393             ,0.47122             ,0.17239             ,0.27475             ,0.36356             ,0.17852             ,0.08778             
1100                ,0.74848             ,0.74948             ,0.0684              ,0.06804             ,2003                ,182                 ,382                 ,2656                ,0.14454             ,0.04707             ,0.15123             ,-0.05072            ,0.01705             ,0.34386             ,0.00075             ,0.04561             ,0.01308             ,0.20528             ,-0.23258            ,0.25444             ,0.36881             ,0.17657             ,0.23995             ,0.02775             ,0.41978             ,0.45723             ,0.35831             ,0.39343             ,0.018               ,0.04971             ,0.26322             ,0.41769             ,0.26653             ,0.17853             ,0.15767             ,0.53167             ,-0.23595            ,0.23012             ,0.01788             ,0.11642             ,0.00753             ,-0.02347            ,0.25446             ,0.21419             ,-0.18948            ,0.24679             ,0.01928             ,-0.00794            ,0.30173             ,0.35671             ,0.16351             ,0.34924             ,-0.13273            ,0.02892             ,0.06315             ,0.30751             ,0.03889             ,0.52681             ,0.22167             ,0.52252             ,-0.23423            ,0.24033             ,0.079               ,0.3391              ,0.29661             ,0.57503             ,0.27416             ,0.21939             ,0.78957             ,0.14353             ,0.35775             ,0.55549             ,0.05259             ,0.5615              ,0.45963             ,0.17399             ,0.2682              ,0.36414             ,0.17913             ,0.08692             
1150                ,0.75311             ,0.75486             ,0.06777             ,0.06731             ,2003                ,190                 ,380                 ,2656                ,0.13042             ,0.03724             ,0.14006             ,-0.04947            ,0.01691             ,0.32912             ,0.0006              ,0.03483             ,0.01054             ,0.18498             ,-0.23231            ,0.23665             ,0.35774             ,0.16243             ,0.21947             ,0.02193             ,0.39455             ,0.45452             ,0.34736             ,0.3818              ,0.01475             ,0.04142             ,0.24264             ,0.39648             ,0.24481             ,0.18505             ,0.1433              ,0.52473             ,-0.24346            ,0.21722             ,0.01354             ,0.10921             ,-0.00709            ,-0.02532            ,0.24467             ,0.20079             ,-0.1909             ,0.22859             ,0.01855             ,-0.03107            ,0.28079             ,0.35628             ,0.14567             ,0.33517             ,-0.13712            ,0.00805             ,0.06912             ,0.29143             ,0.03827             ,0.51961             ,0.21114             ,0.51607             ,-0.22693            ,0.2394              ,0.07207             ,0.32227             ,0.30186             ,0.57684             ,0.27225             ,0.21976             ,0.77798             ,0.14072             ,0.36125             ,0.55889             ,0.05289             ,0.55947             ,0.44974             ,0.17561             ,0.26462             ,0.36881             ,0.18043             ,0.08631             
1200                ,0.75747             ,0.76052             ,0.06717             ,0.06652             ,2004                ,198                 ,379                 ,2656                ,0.11713             ,0.02986             ,0.12935             ,-0.04685            ,0.01832             ,0.31656             ,0.00046             ,0.02508             ,0.0093              ,0.16494             ,-0.23116            ,0.21965             ,0.34666             ,0.1484              ,0.20036             ,0.01427             ,0.37008             ,0.45135             ,0.3367              ,0.36925             ,0.014               ,0.03437             ,0.22304             ,0.37576             ,0.22424             ,0.18946             ,0.12934             ,0.52024             ,-0.24774            ,0.20791             ,0.01061             ,0.10028             ,-0.01892            ,-0.03351            ,0.23759             ,0.18729             ,-0.19217            ,0.21057             ,0.01893             ,-0.05245            ,0.26057             ,0.35473             ,0.13021             ,0.31871             ,-0.13982            ,-0.01076            ,0.07449             ,0.2757              ,0.03728             ,0.51219             ,0.2027              ,0.51245             ,-0.2256             ,0.23901             ,0.06801             ,0.30815             ,0.30605             ,0.57875             ,0.27169             ,0.22061             ,0.76713             ,0.13894             ,0.36402             ,0.5619              ,0.05305             ,0.5577              ,0.44193             ,0.17726             ,0.263               ,0.37313             ,0.18231             ,0.08622             
1250                ,0.76054             ,0.76354             ,0.06674             ,0.0661              ,2004                ,206                 ,377                 ,2656                ,0.10479             ,0.02361             ,0.11905             ,-0.0444             ,0.02208             ,0.30445             ,0.00034             ,0.01651             ,0.00861             ,0.14568             ,-0.22926            ,0.20332             ,0.33493             ,0.13475             ,0.18247             ,0.00611             ,0.34636             ,0.44779             ,0.32603             ,0.35534             ,0.01381             ,0.02829             ,0.20446             ,0.3555              ,0.20483             ,0.19189             ,0.11596             ,0.51558             ,-0.24767            ,0.19715             ,0.00852             ,0.09061             ,-0.01529            ,-0.04471            ,0.23034             ,0.17388             ,-0.1926             ,0.19307             ,0.01922             ,-0.07351            ,0.24101             ,0.35259             ,0.11507             ,0.30284             ,-0.14194            ,-0.02737            ,0.08118             ,0.26026             ,0.03617             ,0.50405             ,0.19598             ,0.50837             ,-0.22794            ,0.23871             ,0.06459             ,0.29369             ,0.30996             ,0.58045             ,0.27157             ,0.22132             ,0.75594             ,0.13747             ,0.36668             ,0.56455             ,0.05295             ,0.55564             ,0.4346              ,0.1787              ,0.26168             ,0.3757              ,0.18458             ,0.08652             
1300                ,0.76305             ,0.76656             ,0.06639             ,0.06568             ,2004                ,214                 ,377                 ,2656                ,0.09337             ,0.01819             ,0.10922             ,-0.04189            ,0.02823             ,0.29277             ,0.00024             ,0.00928             ,0.00795             ,0.12745             ,-0.22688            ,0.18766             ,0.3229              ,0.12204             ,0.16566             ,-0.00141            ,0.32338             ,0.44383             ,0.31526             ,0.3406              ,0.01351             ,0.02305             ,0.18683             ,0.33577             ,0.18657             ,0.19269             ,0.10333             ,0.51042             ,-0.24598            ,0.1844              ,0.00685             ,0.0817              ,-0.01087            ,-0.05715            ,0.223               ,0.16055             ,-0.19236            ,0.17611             ,0.02007             ,-0.09431            ,0.22205             ,0.34984             ,0.09902             ,0.28805             ,-0.14364            ,-0.0422             ,0.08878             ,0.2452              ,0.0349              ,0.49568             ,0.19064             ,0.50382             ,-0.23124            ,0.23887             ,0.06178             ,0.2805              ,0.31348             ,0.58211             ,0.27169             ,0.22204             ,0.74431             ,0.13809             ,0.36907             ,0.56712             ,0.05264             ,0.55323             ,0.42766             ,0.17988             ,0.26061             ,0.37728             ,0.18707             ,0.08715             
1350                ,0.76514             ,0.76882             ,0.06609             ,0.06536             ,2005                ,222                 ,377                 ,2656                ,0.08288             ,0.01353             ,0.09985             ,-0.03985            ,0.03119             ,0.2808              ,0.00017             ,0.00322             ,0.00723             ,0.11043             ,-0.22399            ,0.17274             ,0.31066             ,0.10987             ,0.14992             ,-0.00771            ,0.30135             ,0.43948             ,0.3046              ,0.32572             ,0.01357             ,0.0185              ,0.1701              ,0.31653             ,0.16945             ,0.19281             ,0.09159             ,0.50565             ,-0.24097            ,0.17187             ,0.00552             ,0.07355             ,-0.00694            ,-0.06965            ,0.21623             ,0.14771             ,-0.19127            ,0.15992             ,0.02015             ,-0.11348            ,0.20403             ,0.34656             ,0.08267             ,0.27315             ,-0.14523            ,-0.05526            ,0.09558             ,0.23048             ,0.03371             ,0.48744             ,0.18566             ,0.49996             ,-0.23519            ,0.23893             ,0.05827             ,0.26872             ,0.31664             ,0.58355             ,0.27188             ,0.22251             ,0.73266             ,0.13839             ,0.37123             ,0.56942             ,0.0524              ,0.55074             ,0.42111             ,0.18086             ,0.25977             ,0.37838             ,0.18953             ,0.0878              
1400                ,0.76698             ,0.7703              ,0.06584             ,0.06515             ,2007                ,229                 ,377                 ,2656                ,0.0733              ,0.00915             ,0.09095             ,-0.03805            ,0.03325             ,0.26899             ,0.00012             ,-0.00171            ,0.00647             ,0.09472             ,-0.22066            ,0.15848             ,0.2985              ,0.09864             ,0.13525             ,-0.01197            ,0.28028             ,0.43466             ,0.29395             ,0.31077             ,0.01299             ,0.01466             ,0.15428             ,0.29784             ,0.15346             ,0.19229             ,0.08076             ,0.50085             ,-0.23486            ,0.15907             ,0.00445             ,0.06667             ,-0.00387            ,-0.08018            ,0.20973             ,0.13533             ,-0.18968            ,0.14441             ,0.02015             ,-0.13074            ,0.18698             ,0.34275             ,0.06406             ,0.25837             ,-0.14617            ,-0.0666             ,0.10196             ,0.21617             ,0.0326              ,0.47927             ,0.18095             ,0.4962              ,-0.23934            ,0.23925             ,0.05505             ,0.25864             ,0.31924             ,0.5845              ,0.27213             ,0.22281             ,0.72086             ,0.14017             ,0.37318             ,0.57137             ,0.05242             ,0.54788             ,0.4151              ,0.18162             ,0.2593              ,0.37889             ,0.19186             ,0.08852             
1450                ,0.76858             ,0.77169             ,0.06561             ,0.06495             ,2007                ,236                 ,377                 ,2656                ,0.06457             ,0.00532             ,0.08257             ,-0.03669            ,0.02945             ,0.2576              ,9e-05               ,-0.0057             ,0.0058              ,0.08036             ,-0.21703            ,0.14501             ,0.28669             ,0.08829             ,0.12166             ,-0.01509            ,0.26011             ,0.42954             ,0.28321             ,0.29574             ,0.0129              ,0.01142             ,0.13943             ,0.27975             ,0.13854             ,0.19089             ,0.07084             ,0.49629             ,-0.22573            ,0.14778             ,0.00367             ,0.06                ,-0.00145            ,-0.08993            ,0.2039              ,0.12361             ,-0.18773            ,0.12981             ,0.01944             ,-0.14602            ,0.17082             ,0.33866             ,0.04064             ,0.24309             ,-0.14818            ,-0.07635            ,0.10786             ,0.20233             ,0.03157             ,0.4713              ,0.17643             ,0.49286             ,-0.24296            ,0.23955             ,0.0517              ,0.24998             ,0.32149             ,0.58542             ,0.27238             ,0.22297             ,0.70901             ,0.14294             ,0.37494             ,0.57321             ,0.05216             ,0.54491             ,0.40877             ,0.18237             ,0.25905             ,0.37861             ,0.19414             ,0.08932             
1500                ,0.76988             ,0.77292             ,0.06542             ,0.06478             ,2007                ,243                 ,377                 ,2656                ,0.05667             ,0.00236             ,0.07468             ,-0.03506            ,0.01941             ,0.24619             ,6e-05               ,-0.00908            ,0.00537             ,0.06685             ,-0.21286            ,0.13232             ,0.27505             ,0.07839             ,0.10922             ,-0.01819            ,0.24087             ,0.42422             ,0.27266             ,0.28122             ,0.01347             ,0.00857             ,0.1252              ,0.26219             ,0.12468             ,0.19022             ,0.06188             ,0.49246             ,-0.21387            ,0.13834             ,0.00318             ,0.05451             ,-0.00038            ,-0.09921            ,0.19809             ,0.11271             ,-0.18538            ,0.11633             ,0.01837             ,-0.16057            ,0.15566             ,0.33417             ,-0.0039             ,0.22802             ,-0.14956            ,-0.08487            ,0.11213             ,0.18889             ,0.0307              ,0.4637              ,0.17136             ,0.49053             ,-0.24772            ,0.23969             ,0.04774             ,0.24086             ,0.32376             ,0.58641             ,0.27317             ,0.22318             ,0.69758             ,0.14439             ,0.37657             ,0.57509             ,0.05176             ,0.54215             ,0.40248             ,0.18287             ,0.25924             ,0.37902             ,0.19647             ,0.08976             
1550                ,0.7714              ,0.76676             ,0.06521             ,0.06565             ,2007                ,251                 ,377                 ,2656                ,0.04955             ,0.00014             ,0.0673              ,-0.03317            ,-0.00691            ,0.23604             ,4e-05               ,-0.01196            ,0.00416             ,0.05548             ,-0.20795            ,0.12042             ,0.26389             ,0.06906             ,0.09727             ,-0.01773            ,0.22261             ,0.41882             ,0.26378             ,0.26709             ,0.0153              ,0.00615             ,0.11172             ,0.24522             ,0.11185             ,0.19007             ,0.05381             ,0.48924             ,-0.19722            ,0.13654             ,0.00239             ,0.0504              ,0.00207             ,-0.10731            ,0.19204             ,0.10208             ,-0.18296            ,0.10406             ,0.0175              ,-0.17397            ,0.14159             ,0.32951             ,-0.0094             ,0.21096             ,-0.15427            ,-0.09217            ,0.11582             ,0.17592             ,0.02997             ,0.45632             ,0.16597             ,0.48875             ,-0.25212            ,0.2396              ,0.04368             ,0.23097             ,0.32585             ,0.58741             ,0.27469             ,0.22339             ,0.68646             ,0.14496             ,0.37806             ,0.57701             ,0.05135             ,0.5395              ,0.39555             ,0.1833              ,0.26067             ,0.37981             ,0.19849             ,0.08998             
1600                ,0.77233             ,0.7715              ,0.06507             ,0.06498             ,2007                ,257                 ,377                 ,2656                ,0.04315             ,-0.00155            ,0.06043             ,-0.03089            ,-0.03323            ,0.22561             ,3e-05               ,-0.0141             ,0.00054             ,0.04824             ,-0.20284            ,0.1092              ,0.25272             ,0.06056             ,0.08469             ,-0.0083             ,0.2054              ,0.41329             ,0.25532             ,0.25309             ,0.01634             ,0.00416             ,0.09905             ,0.22887             ,0.1                 ,0.1901              ,0.04656             ,0.48588             ,-0.16694            ,0.1317              ,0.00143             ,0.04778             ,0.00231             ,-0.11377            ,0.18614             ,0.09118             ,-0.18024            ,0.09225             ,0.01683             ,-0.186              ,0.12851             ,0.32452             ,-0.01074            ,0.19493             ,-0.15616            ,-0.09825            ,0.11919             ,0.16344             ,0.02937             ,0.44941             ,0.16053             ,0.48706             ,-0.25676            ,0.23957             ,0.03976             ,0.22233             ,0.32786             ,0.58822             ,0.27609             ,0.22365             ,0.67551             ,0.14588             ,0.37935             ,0.57866             ,0.05144             ,0.53675             ,0.38938             ,0.18349             ,0.26196             ,0.38069             ,0.20036             ,0.09003             
